STATE,COUNTY,STNAME,CTYNAME,DATE,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM,fips,DATE_WINDOW
6,11,California,Colusa County,2019-07-01,21474,10938,10536,1470,747,723,3020,1567,1453,1339,740,599,1932,970,962,16328,8261,8067,15645,7884,7761,8511,4393,4118,5567,2856,2711,4930,2520,2410,3216,1538,1678,1470,747,723,1589,809,780,1758,931,827,1600,870,730,1344,667,677,1493,764,729,1406,742,664,1450,726,724,1218,624,594,1186,592,594,1225,622,603,1266,661,605,1253,645,608,1070,519,551,794,394,400,616,308,308,364,176,188,372,141,231,35.3,34.5,35.9,06011,2020-04-01
6,11,California,Colusa County,2020-04-01,21548,10986,10562,1467,738,729,2982,1547,1435,1376,752,624,1926,988,938,16411,8336,8075,15723,7949,7774,8540,4431,4109,5592,2871,2721,4917,2496,2421,3288,1594,1694,1467,738,729,1591,798,793,1745,929,816,1592,879,713,1356,681,675,1494,755,739,1394,755,639,1478,735,743,1226,626,600,1179,586,593,1214,612,602,1232,647,585,1292,651,641,1064,529,535,844,425,419,623,306,317,375,179,196,382,155,227,35.4,34.7,36.1,06011,2020-07-01
6,11,California,Colusa County,2020-07-01,21558,10974,10584,1464,733,731,2966,1540,1426,1387,754,633,1918,986,932,16429,8336,8093,15741,7947,7794,8538,4423,4115,5596,2866,2730,4914,2484,2430,3313,1611,1702,1464,733,731,1591,793,798,1738,930,808,1585,877,708,1357,680,677,1491,750,741,1389,756,633,1486,737,749,1230,623,607,1178,583,595,1216,612,604,1219,639,580,1301,650,651,1069,535,534,862,437,425,623,303,320,378,178,200,381,158,223,35.5,34.8,36.2,06011,2021-07-01
6,11,California,Colusa County,2021-07-01,21913,11214,10699,1408,725,683,2954,1517,1437,1442,761,681,2038,1036,1002,16795,8581,8214,16109,8211,7898,8788,4533,4255,5696,2934,2762,4989,2563,2426,3386,1678,1708,1408,725,683,1582,790,792,1760,925,835,1649,876,773,1443,723,720,1429,717,712,1413,775,638,1523,768,755,1331,674,657,1200,600,600,1271,650,621,1215,645,570,1303,668,635,1102,571,531,916,458,458,609,304,305,401,198,203,358,147,211,36.0,35.5,36.4,06011,2022-07-01
6,11,California,Colusa County,2022-07-01,21914,11206,10708,1392,715,677,2905,1462,1443,1480,774,706,2042,1052,990,16851,8629,8222,16137,8255,7882,8832,4561,4271,5685,2934,2751,4882,2495,2387,3528,1774,1754,1392,715,677,1577,792,785,1703,869,834,1696,894,802,1451,733,718,1374,694,680,1433,777,656,1495,757,738,1383,706,677,1185,585,600,1284,662,622,1182,624,558,1231,624,607,1166,614,552,921,465,456,645,324,321,441,219,222,355,152,203,36.2,35.9,36.5,06011,2024-01-01
6,13,California,Contra Costa County,2016-01-01,1137259,555529,581730,66186,33707,32479,134538,68640,65898,62180,31533,30647,94421,48448,45973,905485,437500,467985,874355,421649,452706,437637,218743,218894,296456,146443,150013,313362,152117,161245,170116,74641,95475,66186,33707,32479,73105,37313,35792,76853,39008,37845,72998,37418,35580,68183,34882,33301,71351,36095,35256,73921,36702,37219,75758,36947,38811,75426,36699,38727,81423,39801,41622,83409,40815,42594,79427,38625,40802,69103,32876,36227,58807,27180,31627,41246,18597,22649,28094,12597,15497,19188,8133,11055,22781,8134,14647,39.3,38.0,40.6,06013,2017-07-01
6,13,California,Contra Costa County,2017-07-01,1145623,559881,585742,65829,33336,32493,134127,68365,65762,62545,31886,30659,93766,47937,45829,914686,442453,472233,883122,426294,456828,440718,220410,220308,299873,148546,151327,313670,152537,161133,175813,77274,98539,65829,33336,32493,72198,36810,35388,77395,39514,37881,73179,37339,35840,67666,34525,33141,72898,37048,35850,73457,36370,37087,77751,38307,39444,75767,36821,38946,81428,39908,41520,81815,40029,41786,79806,38881,40925,70621,33719,36902,58474,26955,31519,45062,20443,24619,29592,13213,16379,19694,8369,11325,22991,8294,14697,39.5,38.2,40.7,06013,2018-07-01
6,13,California,Contra Costa County,2018-07-01,1150840,562883,587957,65207,33253,31954,133042,67737,65305,62573,31922,30651,93121,47671,45450,921361,445862,475499,890018,429971,460047,442323,221616,220707,302283,150032,152251,312997,152406,160591,181617,79862,101755,65207,33253,31954,71246,36215,35031,77450,39531,37919,73537,37656,35881,66503,33928,32575,73145,37194,35951,73803,36729,37074,78998,38901,40097,76337,37208,39129,80587,39524,41063,80535,39334,41201,80317,39245,41072,71558,34303,37255,59033,27122,31911,47390,21504,25886,31550,13966,17584,20503,8818,11685,23141,8452,14689,39.7,38.5,41.0,06013,2019-07-01
6,13,California,Contra Costa County,2019-07-01,1152883,563674,589209,64423,32825,31598,131964,67083,64881,62333,31839,30494,92549,47312,45237,925317,447772,477545,894163,431927,462236,442242,221606,220636,302806,150408,152398,311230,151532,159698,187578,82675,104903,64423,32825,31598,70959,36069,34890,76451,38967,37484,73766,37788,35978,65670,33410,32260,72428,36794,35634,73756,36769,36987,79580,39228,40352,77042,37617,39425,79169,38686,40483,79465,38985,40480,80508,39383,41125,72088,34478,37610,60080,27809,32271,49358,22338,27020,33302,14673,18629,21348,9233,12115,23490,8622,14868,40.0,38.8,41.2,06013,2020-04-01
6,13,California,Contra Costa County,2020-04-01,1153445,563912,589533,63512,32388,31124,131049,66689,64360,62322,31888,30434,91860,46858,45002,927867,448946,478921,896562,432947,463615,441945,221581,220364,303225,150735,152490,309630,150825,158805,191847,84529,107318,63512,32388,31124,70862,36040,34822,75649,38549,37100,73488,37665,35823,65232,33181,32051,71319,36328,34991,74204,37046,37158,79672,39268,40404,78030,38093,39937,77837,38011,39826,79199,38887,40312,80053,39112,40941,72541,34815,37726,60711,28123,32588,50839,22955,27884,34537,15166,19371,21987,9535,12452,23773,8750,15023,40.2,38.9,41.4,06013,2020-07-01
6,13,California,Contra Costa County,2020-07-01,1152333,563379,588954,63162,32212,30950,130526,66458,64068,62313,31898,30415,91409,46589,44820,927645,448837,478808,896332,432811,463521,441387,221358,220029,303179,150774,152405,309010,150546,158464,192734,84902,107832,63162,32212,30950,70693,35963,34730,75347,38398,36949,73243,37544,35699,64965,33040,31925,70803,36108,34695,74312,37110,37202,79746,39320,40426,78318,38236,40082,77382,37785,39597,79210,38899,40311,79829,38998,40831,72589,34864,37725,60895,28220,32675,51173,23077,28096,34828,15271,19557,22150,9614,12536,23688,8720,14968,40.2,39.0,41.4,06013,2021-07-01
6,13,California,Contra Costa County,2021-07-01,1163298,573456,589842,61432,31350,30082,129385,65897,63488,63830,32652,31178,96122,49093,47029,940445,459847,480598,908651,443557,465094,450092,227109,222983,306253,153591,152662,311093,154312,156781,195183,86561,108622,61432,31350,30082,69204,35226,33978,76294,38898,37396,75141,38470,36671,68698,35048,33650,68234,34825,33409,75262,37700,37562,81522,40686,40836,81235,40380,40855,77623,38509,39114,80525,40381,40144,79635,39539,40096,73310,35883,37427,62186,29298,32888,52345,23805,28540,35250,15580,19670,22354,9679,12675,23048,8199,14849,40.4,39.4,41.4,06013,2022-07-01
6,13,California,Contra Costa County,2022-07-01,1156966,569885,587081,60880,31096,29784,126382,64298,62084,63477,32509,30968,94603,48197,46406,937805,458179,479626,906227,441982,464245,445907,224774,221133,303688,152172,151516,307147,152500,154647,200789,89113,111676,60880,31096,29784,68183,34668,33515,74060,37734,36326,74267,38208,36059,67952,34394,33558,65660,33472,32188,74485,37221,37264,80882,40233,40649,82661,41246,41415,77184,38273,38911,79780,40151,39629,77268,38349,38919,72915,35727,37188,62888,29707,33181,51965,23569,28396,38682,17156,21526,23673,10195,13478,23581,8486,15095,40.7,39.7,41.7,06013,2024-01-01
6,15,California,Del Norte County,2016-01-01,27415,14883,12532,1674,856,818,2924,1497,1427,1255,646,609,2147,1264,883,22181,12210,9971,21562,11884,9678,10478,6369,4109,7370,4604,2766,7429,3864,3565,4616,2152,2464,1674,856,818,1653,832,821,1565,810,755,1545,827,718,1563,938,625,1880,1196,684,2006,1248,758,1900,1216,684,1584,944,640,1637,951,686,1828,992,836,2037,1001,1036,1927,920,1007,1722,866,856,1100,518,582,788,358,430,494,226,268,512,184,328,39.7,37.9,43.1,06015,2017-07-01
6,15,California,Del Norte County,2017-07-01,27383,14743,12640,1613,839,774,3062,1566,1496,1313,666,647,2041,1208,833,22085,12030,10055,21395,11672,9723,10349,6175,4174,7305,4457,2848,7264,3744,3520,4785,2263,2522,1613,839,774,1686,846,840,1686,876,810,1520,796,724,1524,922,602,1846,1125,721,1961,1214,747,1964,1217,747,1534,901,633,1591,911,680,1723,934,789,1987,983,1004,1963,916,1047,1730,875,855,1202,589,613,831,378,453,483,217,266,539,204,335,39.7,38.0,42.8,06015,2018-07-01
6,15,California,Del Norte County,2018-07-01,27793,15121,12672,1543,774,769,3101,1596,1505,1260,643,617,2111,1249,862,22532,12442,10090,21889,12108,9781,10685,6500,4185,7624,4765,2859,7201,3760,3441,4953,2334,2619,1543,774,769,1705,882,823,1706,871,835,1481,776,705,1580,959,621,1920,1203,717,2004,1297,707,2065,1271,794,1635,994,641,1629,962,667,1635,889,746,1931,989,942,2006,920,1086,1771,876,895,1273,652,621,861,383,478,504,215,289,544,208,336,39.7,38.0,42.9,06015,2019-07-01
6,15,California,Del Norte County,2019-07-01,27903,15195,12708,1486,755,731,3118,1592,1526,1278,665,613,2069,1223,846,22660,12512,10148,22021,12183,9838,10704,6536,4168,7684,4816,2868,7135,3721,3414,5133,2423,2710,1486,755,731,1724,871,853,1721,889,832,1506,805,701,1514,915,599,1891,1198,693,1997,1302,695,2084,1281,803,1712,1035,677,1610,959,651,1521,814,707,1979,996,983,2025,952,1073,1814,894,920,1363,699,664,871,380,491,531,229,302,554,221,333,40.1,38.3,43.3,06015,2020-04-01
6,15,California,Del Norte County,2020-04-01,27973,15260,12713,1445,724,721,3092,1597,1495,1283,678,605,2070,1227,843,22773,12591,10182,22153,12261,9892,10740,6580,4160,7727,4852,2875,7071,3695,3376,5285,2487,2798,1445,724,721,1702,884,818,1730,890,840,1483,802,681,1530,926,604,1867,1189,678,1991,1299,692,2083,1296,787,1786,1068,718,1621,963,658,1505,796,709,1900,950,950,2045,986,1059,1856,897,959,1437,734,703,886,401,485,547,231,316,559,224,335,40.4,38.5,43.6,06015,2020-07-01
6,15,California,Del Norte County,2020-07-01,27968,15270,12698,1429,711,718,3079,1600,1479,1284,680,604,2068,1228,840,22790,12608,10182,22176,12279,9897,10754,6591,4163,7747,4863,2884,7038,3681,3357,5323,2507,2816,1429,711,718,1693,891,802,1731,889,842,1474,800,674,1533,928,605,1854,1181,673,1995,1303,692,2090,1304,786,1808,1075,733,1624,964,660,1497,788,709,1873,934,939,2044,995,1049,1868,898,970,1457,744,713,887,409,478,552,232,320,559,224,335,40.5,38.6,43.7,06015,2021-07-01
6,15,California,Del Norte County,2021-07-01,27553,14878,12675,1377,697,680,3043,1557,1486,1352,708,644,2049,1196,853,22412,12246,10166,21781,11916,9865,10621,6362,4259,7598,4654,2944,6768,3539,3229,5366,2527,2839,1377,697,680,1669,854,815,1752,899,853,1494,802,692,1529,906,623,1772,1113,659,1912,1209,703,2059,1245,814,1855,1087,768,1506,860,646,1494,818,676,1783,890,893,1985,971,1014,1865,901,964,1537,779,758,879,408,471,571,246,325,514,193,321,40.5,38.9,43.0,06015,2022-07-01
6,15,California,Del Norte County,2022-07-01,27082,14508,12574,1323,680,643,2947,1502,1445,1389,710,679,1897,1096,801,22085,11961,10124,21423,11616,9807,10345,6120,4225,7417,4492,2925,6548,3412,3136,5561,2616,2945,1323,680,643,1603,826,777,1702,854,848,1516,804,712,1412,824,588,1694,1061,633,1836,1139,697,2000,1200,800,1887,1092,795,1492,852,640,1473,793,680,1627,813,814,1956,954,1002,1903,912,991,1580,792,788,973,468,505,606,257,349,499,187,312,41.2,39.4,43.6,06015,2024-01-01
6,17,California,El Dorado County,2016-01-01,186027,92691,93336,8653,4475,4178,19522,9954,9568,9621,4974,4647,13860,7230,6630,153187,75856,77331,148231,73288,74943,60083,30746,29337,38904,19736,19168,58789,28774,30015,36678,17548,19130,8653,4475,4178,10132,5173,4959,11692,5975,5717,11253,5849,5404,9926,5161,4765,9165,4793,4372,9493,4847,4646,10020,4970,5050,10226,5126,5100,12444,6108,6336,14565,7123,7442,16671,8151,8520,15109,7392,7717,13625,6781,6844,9127,4424,4703,6022,2937,3085,3824,1859,1965,4080,1547,2533,46.0,45.0,46.9,06017,2017-07-01
6,17,California,El Dorado County,2017-07-01,188793,94035,94758,8770,4491,4279,19574,9988,9586,9634,4974,4660,13617,7122,6495,155693,77092,78601,150815,74582,76233,60946,31185,29761,40100,20331,19769,58559,28592,29967,38539,18537,20002,8770,4491,4279,10126,5162,4964,11853,6068,5785,11178,5823,5355,9668,5031,4637,9704,5096,4608,9596,4919,4677,10590,5241,5349,10210,5075,5135,12286,6052,6234,13952,6858,7094,16568,8080,8488,15753,7602,8151,13695,6879,6816,10259,4986,5273,6388,3103,3285,3947,1916,2031,4250,1653,2597,46.2,45.1,47.2,06017,2018-07-01
6,17,California,El Dorado County,2018-07-01,190925,95054,95871,8769,4460,4309,19585,10025,9560,9586,4919,4667,13486,7044,6442,157740,78096,79644,152985,75650,77335,61602,31488,30114,40939,20747,20192,58016,28417,29599,40544,19442,21102,8769,4460,4309,10177,5244,4933,11817,6003,5814,11143,5801,5342,9520,4940,4580,9704,5156,4548,9759,4991,4768,10977,5396,5581,10499,5204,5295,12188,6099,6089,13343,6576,6767,16300,7906,8394,16185,7836,8349,14174,7040,7134,10831,5278,5553,6962,3374,3588,4169,2013,2156,4408,1737,2671,46.4,45.3,47.5,06017,2019-07-01
6,17,California,El Dorado County,2019-07-01,193057,96125,96932,8814,4435,4379,19587,10113,9474,9722,4981,4741,13311,6917,6394,159759,79112,80647,154934,76596,78338,62440,31860,30580,41853,21195,20658,57306,28112,29194,42464,20372,22092,8814,4435,4379,10311,5366,4945,11722,5980,5742,11120,5771,5349,9467,4894,4573,9745,5169,4576,9920,5026,4894,11242,5523,5719,10946,5477,5469,11775,5904,5871,13013,6422,6591,16059,7809,8250,16459,7977,8482,14500,7158,7342,11584,5684,5900,7393,3593,3800,4421,2116,2305,4566,1821,2745,46.5,45.4,47.7,06017,2020-04-01
6,17,California,El Dorado County,2020-04-01,193078,96055,97023,8714,4418,4296,19494,10022,9472,9718,4970,4748,13129,6786,6343,160016,79152,80864,155152,76645,78507,62401,31791,30610,41976,21267,20709,56382,27670,28712,43665,20922,22743,8714,4418,4296,10365,5351,5014,11551,5903,5648,11055,5718,5337,9370,4806,4564,9499,5034,4465,9945,5004,4941,11337,5620,5717,11195,5609,5586,11399,5712,5687,12848,6334,6514,15543,7589,7954,16592,8035,8557,14686,7238,7448,12036,5892,6144,7733,3733,4000,4559,2170,2389,4651,1889,2762,46.6,45.5,47.8,06017,2020-07-01
6,17,California,El Dorado County,2020-07-01,192925,95954,96971,8673,4406,4267,19434,9971,9463,9726,4970,4756,13052,6740,6312,159965,79111,80854,155092,76607,78485,62384,31770,30614,42028,21294,20734,56071,27525,28546,43941,21048,22893,8673,4406,4267,10362,5331,5031,11494,5874,5620,11022,5698,5324,9334,4778,4556,9402,4983,4419,9951,4989,4962,11388,5663,5725,11287,5659,5628,11273,5651,5622,12827,6319,6508,15361,7514,7847,16610,8041,8569,14744,7264,7480,12147,5941,6206,7809,3763,4046,4599,2185,2414,4642,1895,2747,46.7,45.6,47.8,06017,2021-07-01
6,17,California,El Dorado County,2021-07-01,193590,97005,96585,8573,4381,4192,19210,9838,9372,9862,5029,4833,13397,6947,6450,160838,80259,80579,155945,77757,78188,64224,32920,31304,43466,22212,21254,55088,27469,27619,43994,21129,22865,8573,4381,4192,10149,5194,4955,11562,5912,5650,11217,5811,5406,9541,4897,4644,9320,4871,4449,10499,5349,5150,11745,5960,5785,11902,6032,5870,11042,5662,5380,12820,6434,6386,14760,7335,7425,16466,8038,8428,14815,7301,7514,12431,6166,6265,7741,3730,4011,4633,2191,2442,4374,1741,2633,46.0,45.1,47.0,06017,2022-07-01
6,17,California,El Dorado County,2022-07-01,192646,96450,96196,8524,4424,4100,18899,9615,9284,9802,4990,4812,13064,6776,6288,160308,79906,80402,155421,77421,78000,63735,32619,31116,43284,22080,21204,53612,26793,26819,45461,21772,23689,8524,4424,4100,10046,5084,4962,11268,5758,5510,11152,5772,5380,9299,4767,4532,8881,4628,4253,10394,5267,5127,11756,5959,5797,12253,6226,6027,11037,5626,5411,12643,6373,6270,13874,6949,6925,16058,7845,8213,15038,7312,7726,12364,6187,6177,8651,4165,4486,4907,2298,2609,4501,1810,2691,46.2,45.3,47.1,06017,2024-01-01
6,19,California,Fresno County,2016-01-01,976231,486845,489386,78792,40180,38612,142349,72739,69610,59301,29977,29324,100707,51481,49226,725666,359034,366632,695789,343949,351840,414052,210893,203159,268667,136818,131849,212394,104778,107616,114021,50872,63149,78792,40180,38612,80475,41089,39386,76497,39033,37464,71915,36551,35364,73470,37524,35946,79111,40511,38600,70051,35867,34184,63174,31974,31200,56331,28466,27865,55690,27977,27713,55614,27687,27927,54369,26716,27653,46721,22398,24323,39169,18741,20428,26991,12581,14410,18990,8411,10579,13376,5566,7810,15495,5573,9922,31.9,31.1,32.8,06019,2017-07-01
6,19,California,Fresno County,2017-07-01,984726,491174,493552,77797,39606,38191,144208,73865,70343,59656,30153,29503,98495,50294,48201,732940,362686,370254,703065,347550,355515,417027,212411,204616,273985,139595,134390,213007,105141,107866,117578,52520,65058,77797,39606,38191,80979,41337,39642,78338,40159,38179,71504,36362,35142,71538,36454,35084,80728,41301,39427,70885,36370,34515,65182,32954,32228,57190,28970,28220,55765,27921,27844,54873,27420,27453,54649,26808,27841,47720,22992,24728,39693,18925,20768,29064,13527,15537,19656,8715,10941,13674,5780,7894,15491,5573,9918,32.2,31.4,33.0,06019,2018-07-01
6,19,California,Fresno County,2018-07-01,991298,494420,496878,76662,39094,37568,145328,74404,70924,59922,30425,29497,97744,49800,47944,738815,365399,373416,709386,350497,358889,419676,213743,205933,277440,141411,136029,213140,105163,107977,121062,54123,66939,76662,39094,37568,80887,41219,39668,79871,41078,38793,71813,36456,35357,70423,35876,34547,80501,41119,39382,71790,36916,34874,66884,33812,33072,58265,29564,28701,55526,27782,27744,54299,27182,27117,54771,26823,27948,48544,23376,25168,40331,19161,21170,30460,14230,16230,20716,9212,11504,14014,5921,8093,15541,5599,9942,32.4,31.6,33.3,06019,2019-07-01
6,19,California,Fresno County,2019-07-01,997847,497983,499864,75176,38381,36795,145896,74599,71297,60873,30950,29923,96626,49162,47464,745644,369079,376565,715902,354053,361849,423467,215745,207722,281689,143667,138022,212735,105335,107400,124852,55889,68963,75176,38381,36795,81432,41601,39831,80185,41032,39153,72456,36863,35593,69322,35215,34107,80167,41153,39014,73796,37874,35922,68146,34515,33631,59580,30125,29455,55285,27800,27485,53663,26946,26717,54675,26844,27831,49112,23745,25367,41115,19476,21639,32081,14987,17094,21680,9659,12021,14434,6155,8279,15542,5612,9930,32.7,31.9,33.5,06019,2020-04-01
6,19,California,Fresno County,2020-04-01,1000999,499645,501354,73835,37774,36061,145952,74486,71466,61679,31475,30204,96182,48855,47327,749749,371252,378497,719533,355910,363623,425031,216605,208426,283059,144472,138587,212508,105352,107156,127784,57231,70553,73835,37774,36061,81402,41532,39870,80439,41151,39288,72829,37071,35758,69143,35062,34081,78620,40404,38216,75229,38613,36616,68462,34771,33691,60748,30684,30064,55309,27813,27496,53499,26904,26595,54127,26558,27569,49573,24077,25496,41765,19677,22088,33333,15560,17773,22321,10000,12321,14721,6300,8421,15644,5694,9950,32.9,32.1,33.7,06019,2020-07-01
6,19,California,Fresno County,2020-07-01,1000918,499639,501279,73361,37549,35812,145695,74321,71374,61955,31645,30310,95817,48641,47176,750250,371553,378697,719907,356124,363783,425097,216672,208425,283309,144653,138656,212360,105317,107043,128421,57513,70908,73361,37549,35812,81241,41435,39806,80438,41153,39285,72835,37079,35756,68953,34940,34013,77949,40084,37865,75667,38832,36835,68590,34880,33710,61103,30857,30246,55319,27820,27499,53490,26908,26582,53892,26448,27444,49659,24141,25518,41953,19734,22219,33657,15699,17958,22461,10074,12387,14787,6331,8456,15563,5675,9888,32.9,32.2,33.7,06019,2021-07-01
6,19,California,Fresno County,2021-07-01,1012992,509037,503955,71001,36252,34749,146266,74762,71504,65159,33504,31655,100456,51224,49232,762424,380849,381575,730566,364519,366047,435217,223138,212079,286487,147126,139361,215119,108373,106746,128504,57796,70708,71001,36252,34749,79717,40775,38942,83434,42703,40731,76264,39107,37157,72466,36905,35561,75029,38500,36529,77097,39583,37514,70605,36481,34124,63756,32562,31194,56043,28700,27343,54703,27873,26830,53823,26929,26894,50550,24871,25679,42319,20196,22123,34584,16182,18402,22417,10152,12265,14469,6060,8409,14715,5206,9509,33.1,32.5,33.7,06019,2022-07-01
6,19,California,Fresno County,2022-07-01,1015190,510159,505031,70396,35780,34616,143957,73621,70336,66327,34181,32146,101667,51975,49692,766855,383220,383635,734510,366577,367933,438418,225035,213383,287566,147733,139833,214319,107947,106372,130958,58922,72036,70396,35780,34616,78359,40133,38226,82740,42342,40398,77614,39968,37646,73238,37334,35904,73353,37702,35651,77965,40023,37942,70923,36622,34301,65325,33386,31939,56618,29104,27514,54380,27572,26808,52760,26510,26250,50561,24761,25800,42721,20417,22304,34625,16145,18480,24141,10900,13241,14895,6259,8636,14576,5201,9375,33.3,32.7,33.9,06019,2024-01-01
6,21,California,Glenn County,2016-01-01,27796,14104,13692,1972,1041,931,3797,1953,1844,1650,841,809,2617,1376,1241,21219,10707,10512,20377,10269,10108,10548,5422,5126,6664,3397,3267,6834,3458,3376,4262,2038,2224,1972,1041,931,2134,1125,1009,2046,1020,1026,2041,1065,976,1843,960,883,1791,929,862,1701,888,813,1671,834,837,1501,746,755,1529,783,746,1755,876,879,1816,914,902,1734,885,849,1401,703,698,1027,519,508,777,384,393,523,232,291,534,200,334,36.0,35.1,37.0,06021,2017-07-01
6,21,California,Glenn County,2017-07-01,27876,14154,13722,2008,1067,941,3827,1971,1856,1598,815,783,2564,1342,1222,21271,10726,10545,20443,10301,10142,10565,5442,5123,6789,3479,3310,6755,3409,3346,4335,2071,2264,2008,1067,941,2109,1097,1012,2104,1068,1036,1974,1022,952,1802,941,861,1869,979,890,1668,876,792,1732,876,856,1520,748,772,1501,766,735,1684,834,850,1826,936,890,1744,873,871,1408,707,701,1069,538,531,794,389,405,546,243,303,518,194,324,36.1,35.1,37.1,06021,2018-07-01
6,21,California,Glenn County,2018-07-01,27899,14188,13711,1998,1067,931,3880,2010,1870,1620,816,804,2528,1333,1195,21216,10706,10510,20401,10295,10106,10571,5453,5118,6835,3506,3329,6678,3356,3322,4360,2100,2260,1998,1067,931,2109,1105,1004,2183,1107,1076,1929,1008,921,1807,939,868,1869,988,881,1741,901,840,1720,870,850,1505,747,758,1530,772,758,1593,798,795,1806,909,897,1749,877,872,1408,712,696,1090,556,534,823,400,423,544,239,305,495,193,302,36.0,34.9,36.9,06021,2019-07-01
6,21,California,Glenn County,2019-07-01,28445,14487,13958,1990,1062,928,3905,2036,1869,1668,838,830,2595,1362,1233,21691,10969,10722,20882,10551,10331,10854,5641,5213,7031,3658,3373,6694,3328,3366,4562,2203,2359,1990,1062,928,2132,1134,998,2213,1119,1094,1970,1013,957,1853,970,883,1884,990,894,1845,974,871,1751,898,853,1551,796,755,1533,737,796,1541,804,737,1854,900,954,1766,887,879,1500,769,731,1114,548,566,877,431,446,566,254,312,505,201,304,36.1,34.9,37.1,06021,2020-04-01
